id,candidate_length,in_candidates,response,answer
6051,10,False,notInC,Richie Hall
6052,8,True,General manager,General manager
6053,1,True,Brendan Taman,Brendan Taman
6054,10,False,notInC,Richie Hall
6055,5,True,Brendan Taman,Brendan Taman
6056,10,True,Saskatchewan,Saskatchewan Roughriders
6057,6,True,Ken Miller (gridiron football),Ken Miller (gridiron football)
6058,9,True,Saskatchewan Roughriders,Riders (novel)
6059,3,True,Greg Marshall (defensive lineman),Greg Marshall (defensive lineman)
6060,9,False,notInC,Greg Marshall (defensive lineman)
6061,10,True,Saskatchewan,Saskatchewan Roughriders
6062,9,False,notInC,Greg Marshall (defensive lineman)
6063,10,True,Hamilton Tiger-Cats,Hamilton Tiger-Cats
6064,10,False,notInC,Richie Hall
6065,9,False,notInC,Greg Marshall (defensive lineman)
6066,10,True,Saskatchewan,Saskatchewan Roughriders
6067,10,False,notInC,Richie Hall
6068,9,False,notInC,Richie Hall
6069,10,False,notInKB,notInKB
6070,10,False,notInC,Richie Hall
6071,9,False,notInC,Richie Hall
6072,6,True,Head coach,Head coach
6073,10,True,notInKB,notInKB
6074,8,True,"Windsor, Ontario","Windsor, Ontario"
6075,1,True,Andy Fantuz,Andy Fantuz
6076,3,True,notInKB,notInKB
6077,6,True,Canadian Football League,Canadian Football League
6078,6,True,Canadian Football League,Canadian Football League
6079,6,True,Canadian Football League,Canadian Football League
6080,10,True,"Monroe County, New York","Monroe County, New York"
6081,10,True,notInKB,notInKB
6082,10,True,notInKB,notInKB
6083,10,True,notInKB,notInKB
6084,7,True,Cash on Delivery,Cod
6085,10,True,"Monroe County, New York","Monroe County, New York"
6086,10,True,notInKB,notInKB
6087,10,True,"Monroe County, New York","Monroe County, New York"
6088,10,True,notInKB,notInKB
6089,2,True,"Brockport, New York","Brockport, New York"
6090,6,True,"Churchville, New York","Churchville, New York"
6091,9,True,"Clarkson, New York","Clarkson, New York"
6092,9,False,notInC,"Clifton (community), Wisconsin"
6093,4,True,"East Rochester, New York","East Rochester, New York"
6094,10,True,"Fairport, New York","Fairport, New York"
6095,10,True,"Hamlin, New York","Hamlin, New York"
6096,10,True,"Hilton, New York","Hilton, New York"
6097,1,True,"Honeoye Falls, New York","Honeoye Falls, New York"
6098,10,True,notInKB,notInKB
6099,2,True,"Irondequoit, New York","Irondequoit, New York"
6100,10,True,"Mendon, New York","Mendon, New York"
6101,10,True,"Mumford, New York","Mumford, New York"
6102,9,True,"Penfield, New York","Penfield, New York"
6103,6,True,"Pittsford, New York","Pittsford, New York"
6104,9,False,notInC,"Rush, New York"
6105,8,True,"Scottsville, New York","Scottsville, New York"
6106,1,True,"Spencerport, New York","Spencerport, New York"
6107,9,True,"Webster, New York","Webster, New York"
6108,8,True,Internet,Internet
6109,10,False,notInKB,notInKB
6110,4,True,Real estate,Real estate
6111,10,False,notInC,"Washington County, New York"
6112,7,True,New York,New York City
6113,4,True,Federal Housing Administration,Federal Housing Administration
6114,9,True,"Albany County, New York","Albany, New York"
6115,8,True,Columbia County,"Columbia, South Carolina"
6116,8,False,notInC,"Greene, New York"
6117,7,True,"Rensselaer County, New York","Rensselaer, New York"
6118,9,True,"Saratoga County, New York","Saratoga County, New York"
6119,7,True,"Schenectady County, New York","Schenectady, New York"
6120,7,True,"Washington County, New York","Washington County, New York"
6121,8,True,"Warren County, New York","Warren, Pennsylvania"
6122,2,True,Mobile phone,Mobile phone
6123,10,False,notInC,"Washington County, New York"
6124,7,True,Province of New York,New York City
6125,8,False,notInC,"Argyle, New York"
6126,10,False,notInC,"Cambridge, New York"
6127,7,True,"East Greenwich, New York","East Greenwich, New York"
6128,4,True,"Fort Ann, New York","Fort Ann, New York"
6129,4,True,"Fort Edward (town), New York","Fort Edward (town), New York"
6130,9,False,notInC,"East Greenwich, New York"
6131,10,True,"Hampton, New York","Hampton, Virginia"
6132,10,False,notInC,"Hartford, New York"
6133,2,True,"Hudson Falls, New York","Hudson Falls, New York"
6134,10,False,notInC,"Salem, New York"
6135,5,True,"Shushan, New York","Shushan, New York"
6136,10,True,"Whitehall, New York","Whitehall, New York"
6137,8,True,Internet,Internet
6138,5,True,Georgia (country),Georgia (country)
6139,4,True,Somalia,Somalia
6140,2,True,Batumi,Batumi
6141,8,True,Georgia (country),Georgia (country)
6142,4,True,Somalia,Somalia
6143,5,True,Georgia (country),Georgia (country)
6144,1,True,Gulf of Aden,Gulf of Aden
6145,4,True,Somalia,Somalia
6146,2,True,Georgia (country),Georgia (country)
6147,3,True,Turkey,Turkey
6148,4,True,Somalia,Somalia
6149,4,True,Somalia,Somalia
6150,1,True,notInKB,notInKB
6151,6,True,Greece,Greece
6152,5,True,Georgia (country),Georgia (country)
6153,8,True,Libya,Libya
6154,1,True,Misrata,Misrata
6155,6,True,Greece,Greece
6156,7,True,Italians,Italy
6157,1,True,Gulf of Aden,Gulf of Aden
6158,1,True,Suez Canal,Suez Canal
6159,6,True,Mediterranean Sea,Mediterranean Sea
6160,1,True,Arabian Sea,Arabian Sea
6161,9,True,Indian Ocean,Indian Ocean
6162,4,True,Somali Region,Somalia
6163,8,False,notInC,Gulf of Aden
6164,4,True,Somali people,Somalia
6165,5,True,Georgia (country),Georgia (country)
6166,5,True,Georgia (country),Georgia (country)
6167,5,True,Turkey,Turkey
6168,4,True,Somalia,Somalia
6169,5,True,Georgia (country),Georgia (country)
6170,2,True,Batumi,Batumi
6171,7,True,Somalia,Somalia
6172,2,True,Batumi,Batumi
6173,8,True,Georgia (country),Georgia (country)
6174,1,True,Non-governmental organization,Non-governmental organization
6175,8,True,Georgia (country),Georgia (country)
6176,8,True,United States,United States
6177,8,True,Tbilisi,Tbilisi
6178,7,True,Kyrgyzstan,Kyrgyzstan
6179,6,True,Trevor Releford,Trevor Releford
6180,8,True,"Montgomery, Alabama","Montgomery, Alabama"
6181,9,True,Florida Gators men's basketball,Florida
6182,1,True,JaMychal Green,JaMychal Green
6183,5,True,"Tony Mitchell (basketball, born 1989)","Tony Mitchell (basketball, born 1989)"
6184,3,True,notInKB,notInKB
6185,1,True,Trevor Releford,Trevor Releford
6186,10,True,notInKB,notInKB
6187,10,False,notInKB,notInKB
6188,9,True,Florida,Florida
6189,10,False,notInKB,notInKB
6190,8,False,notInC,JaMychal Green
6191,8,True,Trevor Releford,Trevor Releford
6192,8,True,LSU Tigers football,LSU Tigers football
6193,7,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
6194,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6195,7,True,Southeastern Conference,Southeastern Conference
6196,8,False,notInC,JaMychal Green
6197,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6198,7,True,Trevor Releford,Trevor Releford
6199,10,False,notInKB,notInKB
6200,10,False,notInKB,notInKB
6201,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6202,8,False,notInC,JaMychal Green
6203,10,False,notInKB,notInKB
6204,8,False,notInC,JaMychal Green
6205,6,True,Southeastern Conference,Southeastern Conference
6206,10,False,notInKB,notInKB
6207,8,False,notInC,JaMychal Green
6208,9,True,Florida,Florida
6209,8,True,LSU Tigers football,LSU Tigers football
6210,1,True,Billy Donovan,Billy Donovan
6211,10,False,notInKB,notInKB
6212,9,True,Marshall University,Marshall University
6213,9,True,University of Florida,Florida
6214,3,True,notInKB,notInKB
6215,10,False,notInC,Billy Donovan
6216,8,True,BadLLM: LSU Tigers basketball,LSU Tigers football
6217,10,True,"Auburn, Alabama",Auburn Tigers football
6218,9,False,notInC,"Tony Mitchell (basketball, born 1989)"
6219,7,True,Trevor Releford,Trevor Releford
6220,6,True,Southeastern Conference,Southeastern Conference
6221,10,True,notInKB,notInKB
6222,9,True,Florida Gators men's basketball,Florida
6223,10,False,notInC,Billy Donovan
6224,6,True,notInKB,notInKB
6225,1,True,Left 4 Dead,Left 4 Dead
6226,10,True,Resident Evil (1996 video game),Resident Evil
6227,4,True,Castlevania,Castlevania
6228,7,True,Godzilla,Godzilla
6229,7,True,Godzilla,Godzilla
6230,1,True,notInKB,notInKB
6231,10,True,Empire of Japan,Japan
6232,7,True,Godzilla,Godzilla
6233,7,True,Godzilla,Godzilla
6234,8,True,Tokyo,Tokyo
6235,8,True,Greater Tokyo Area,Tokyo
6236,7,True,Godzilla,Godzilla
6237,7,True,Tōhō,Toho
6238,2,True,Hedorah,Hedorah
6239,10,True,notInKB,notInKB
6240,7,True,Godzilla,Godzilla
6241,1,True,Duane Swierczynski,Duane Swierczynski
6242,7,True,Godzilla,Godzilla
6243,10,True,United States,United States
6244,1,True,Battra,Battra
6245,8,True,Rodan,Rodan
6246,7,True,Godzilla,Godzilla
6247,7,True,Godzilla,Godzilla
6248,2,True,Titanosaurus (Godzilla),Titanosaurus (Godzilla)
6249,1,False,notInC,Free software
6250,7,True,Free and open-source software,Free software
6251,10,True,GNU Project,GNU General Public License
6252,6,True,GNU Lesser General Public License,GNU General Public License
6253,3,True,Oregon Secretary of State,United States Secretary of State
6254,10,True,notInKB,notInKB
6255,2,True,notInKB,notInKB
6256,9,True,American football,National Football League
6257,6,True,California,California
6258,6,True,Pennsylvania,Pennsylvania
6259,3,True,Secretary of State (U.S. state government),United States Secretary of State
6260,2,True,notInKB,notInKB
6261,8,True,Internal Revenue Service,Internal Revenue Service
6262,2,True,notInKB,notInKB
6263,8,True,Internal Revenue Service,Internal Revenue Service
6264,10,True,South Carolina Department of Revenue,Pennsylvania Department of Revenue
6265,1,True,notInKB,notInKB
6266,5,True,Social Media,Social media
6267,5,True,Social media,Social media
6268,10,True,notInKB,notInKB
6269,1,True,notInKB,notInKB
6270,10,True,notInKB,notInKB
6271,9,True,Stanford University,Stanford Cardinal football
6272,9,True,Matt Hamilton,"Hamilton, Ontario"
6273,6,True,Facebook,Facebook
6274,2,True,Google Images,Google Images
6275,10,True,notInKB,notInKB
6276,10,True,notInKB,notInKB
6277,10,True,notInKB,notInKB
6278,10,True,notInKB,notInKB
6279,8,True,Canada,Canada
6280,10,True,notInKB,notInKB
6281,10,True,notInKB,notInKB
6282,2,True,Cease and desist,Cease and desist
6283,8,True,Internal Revenue Service,Internal Revenue Service
6284,10,True,notInKB,notInKB
6285,2,True,notInKB,notInKB
6286,2,True,notInKB,notInKB
6287,10,True,notInKB,notInKB
6288,9,True,Minnesota,Minnesota
6289,7,True,New York,New York City
6290,1,True,SB Nation,SB Nation
6291,5,True,YouTube,YouTube
6292,1,True,Xavier Nady,Xavier Nady
6293,3,True,Xavier Nady,Xavier Nady
6294,10,True,Pittsburgh Pirates,Pittsburgh Pirates
6295,3,True,Xavier Nady,Xavier Nady
6296,3,True,Xavier Nady,Xavier Nady
6297,3,True,Xavier Nady,Xavier Nady
6298,1,True,Ryan Doumit,Ryan Doumit
6299,3,True,Xavier Nady,Xavier Nady
6300,3,True,Ryan Doumit,Ryan Doumit
6301,3,True,Xavier Nady,Xavier Nady
6302,3,True,Xavier Nady,Xavier Nady
6303,3,True,Xavier Nady,Xavier Nady
6304,3,True,Xavier Nady,Xavier Nady
6305,3,True,Ryan Doumit,Ryan Doumit
6306,7,True,Pittsburgh Pirates,Pittsburgh Pirates
6307,3,True,Ryan Doumit,Ryan Doumit
6308,10,True,notInKB,notInKB
6309,2,True,notInKB,notInKB
6310,1,True,Dave LaRoche,Dave LaRoche
6311,9,False,notInC,Duke Blue Devils men's basketball
6312,3,True,Ryan Doumit,Ryan Doumit
6313,3,True,Xavier Nady,Xavier Nady
6314,9,True,Ian Snell,Ian Snell
6315,3,True,Xavier Nady,Xavier Nady
6316,0,False,notInC,LL Cool J
6317,1,True,Carl Hubbell,Carl Hubbell
6318,1,True,Mike Cuellar,Mike Cuellar
6319,6,True,Randy Johnson,Randy Johnson
6320,1,True,Larry Walker,Larry Walker
6321,9,False,notInC,Randy Johnson
6322,6,True,Randy Johnson,Randy Johnson
6323,1,True,Nolan Ryan,Nolan Ryan
6324,1,True,Greg Maddux,Greg Maddux
6325,1,True,notInKB,notInKB
6326,7,True,Pittsburgh Pirates,Pittsburgh Pirates
6327,3,True,Ryan Doumit,Ryan Doumit
6328,3,True,Xavier Nady,Xavier Nady
6329,3,True,Xavier Nady,Xavier Nady
6330,3,True,Ryan Doumit,Ryan Doumit
6331,3,True,Ryan Doumit,Ryan Doumit
6332,3,False,notInC,Ryan Doumit
6333,3,True,Ryan Doumit,Ryan Doumit
6334,1,True,SB Nation,SB Nation
6335,10,True,Pittsburgh Pirates,Pittsburgh Pirates
6336,7,True,Pittsburgh Pirates,Pittsburgh Pirates
6337,1,True,Pirate City,Pirate City
6338,9,False,notInC,About Schmidt
6339,9,False,notInC,Jack Nicholson
6340,3,True,Jack Nicholson,Jack Nicholson
6341,10,True,Tanzania,Tanzania
6342,7,True,Nebraska,Nebraska
6343,9,True,Denver,Denver
6344,7,True,Europe,Europe
6345,7,True,New York metropolitan area,New York City
6346,4,True,New York City Police Department,New York City Police Department
6347,1,True,Buju Banton,Buju Banton
6348,1,True,Wayne Wonder,Wayne Wonder
6349,4,True,World War II,World War II
6350,4,True,Hebrides,Hebrides
6351,2,True,notInKB,notInKB
6352,9,True,New Mexico,New Mexico
6353,2,True,J. Robert Oppenheimer,J. Robert Oppenheimer
6354,9,True,Manhattan Project,Manhattan Project
6355,9,True,Paul Newman,Paul Newman
6356,1,True,Leslie Groves,Leslie Groves
6357,7,True,Manhattan Project,Project
6358,5,False,notInC,Leslie Groves
6359,7,True,"Diana, Princess of Wales","Diana, Princess of Wales"
6360,4,True,Partition (2007 film),Partition of India
6361,1,True,Youth,Youth
6362,1,True,Will Turner,Will Turner
6363,1,True,Elizabeth Swann,Elizabeth Swann
6364,3,True,Jack Sparrow,Jack Sparrow
6365,8,False,notInC,Will Turner
6366,10,False,notInC,Jack Nicholson
6367,10,False,notInC,Jack Nicholson
6368,8,True,notInKB,notInKB
6369,7,True,Black Pearl,Black Pearl
6370,8,True,notInKB,notInKB
6371,8,False,notInC,Will Turner
6372,10,False,notInC,Jack Nicholson
6373,10,False,notInC,Jack Nicholson
6374,8,False,notInC,Will Turner
6375,8,True,notInKB,notInKB
6376,10,True,notInKB,notInKB
6377,8,True,notInKB,notInKB
6378,8,True,notInKB,notInKB
6379,8,True,Kraken,Kraken (Pirates of the Caribbean)
6380,8,False,notInC,Will Turner
6381,8,True,notInKB,notInKB
6382,10,False,notInC,Jack Nicholson
6383,8,False,notInC,Will Turner
6384,8,True,notInKB,notInKB
6385,1,True,notInKB,notInKB
6386,9,True,Cadillac Eldorado,"Eldorado, Texas"
6387,1,True,Dallas North Tollway,Dallas North Tollway
6388,9,True,"Frisco, Texas","Frisco, Texas"
6389,2,True,Public utilities commission,Public utilities commission
6390,8,True,Texas,Texas
6391,9,True,"Eldorado, Texas","Eldorado, Texas"
6392,8,False,notInC,San Francisco
6393,9,True,"Frisco, Texas","Frisco, Texas"
6394,8,False,notInC,San Francisco
6395,4,False,notInC,Public utilities commission
6396,2,True,Oncor Electric Delivery,Energy Future Holdings
6397,6,True,Board of directors,Board of directors
6398,9,True,"Eldorado, Texas","Eldorado, Texas"
6399,8,False,notInC,San Francisco
6400,2,True,Tax,Tax rate
6401,2,True,Tax,Tax rate
6402,9,True,"Eldorado, Texas","Eldorado, Texas"
6403,9,True,"Eldorado, Texas","Eldorado, Texas"
6404,10,False,notInKB,notInKB
6405,2,True,Oncor Electric Delivery,Energy Future Holdings
6406,2,True,Oncor Electric Delivery,Energy Future Holdings
6407,9,True,Eldorado Parkway,"Eldorado, Texas"
6408,9,True,"Eldorado, Texas","Eldorado, Texas"
6409,8,False,notInC,San Francisco
6410,9,True,Cadillac Eldorado,"Eldorado, Texas"
6411,8,False,notInC,San Francisco
6412,8,False,notInC,San Francisco
6413,9,True,Eldorado Parkway,"Eldorado, Texas"
6414,10,True,"Allen, Texas","Allen, Texas"
6415,2,True,Oncor Electric Delivery,Energy Future Holdings
6416,9,True,"Frisco, Texas","Frisco, Texas"
6417,9,True,"Frisco, Texas","Frisco, Texas"
6418,4,False,notInC,Public utilities commission
6419,8,True,Texas,Texas
6420,8,True,University of Texas at Austin,University of Texas at Austin
6421,1,False,notInC,Bachelor's degree
6422,9,True,Bachelor of Business Administration,Business administration
6423,1,False,notInC,Master's degree
6424,2,True,Accountant,Accountant
6425,2,True,notInKB,notInKB
6426,9,False,notInC,Dallas North Tollway
6427,9,True,"Frisco, Texas","Frisco, Texas"
6428,9,True,Frisco City Council,City council
6429,1,True,Pro tempore,Pro tempore
6430,10,True,notInKB,notInKB
6431,1,True,Harvard Graduate School of Design,Harvard Graduate School of Design
6432,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6433,3,True,Massachusetts,Massachusetts
6434,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6435,3,True,Massachusetts,Massachusetts
6436,10,True,Cambridge,"Cambridge, Massachusetts"
6437,3,True,Massachusetts,Massachusetts
6438,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6439,3,True,Massachusetts,Massachusetts
6440,10,True,Cambridge,"Cambridge, Massachusetts"
6441,3,True,Massachusetts,Massachusetts
6442,10,True,Cambridge,"Cambridge, Massachusetts"
6443,3,True,Massachusetts,Massachusetts
6444,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6445,3,True,Massachusetts,Massachusetts
6446,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6447,3,True,Massachusetts,Massachusetts
6448,2,True,Special collections,Special collections
6449,6,True,Barcelona,FC Barcelona
6450,2,True,Munich,Munich
6451,7,True,United States,United States
6452,1,True,Henry Hobson Richardson,Henry Hobson Richardson
6453,9,True,Harvard Graduate School of Design,Harvard University
6454,1,True,Harvard Graduate School of Design,Harvard Graduate School of Design
6455,7,True,New York metropolitan area,New York City
6456,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6457,8,True,Buenos Aires,Buenos Aires
6458,10,True,"Cambridge, Massachusetts","Cambridge, Massachusetts"
6459,1,True,Distance education,Distance education
6460,6,True,Trench warfare,Trench
6461,9,True,Vancouver,Vancouver
6462,10,False,notInKB,notInKB
6463,9,True,United States,United States
6464,9,True,Philadelphia,Philadelphia
6465,8,True,notInKB,notInKB
6466,8,True,Italy,Italy
6467,8,True,Buenos Aires,Buenos Aires
6468,10,True,Chicago,Chicago
6469,10,True,Halloween,Halloween
6470,8,True,Apple Inc.,Apple Inc.
6471,3,True,Gmail,Gmail
6472,4,True,Identity document,Identity document
6473,10,True,notInKB,notInKB
6474,9,True,ACNielsen,Nielsen ratings
6475,10,True,The New York Times,The New York Times
6476,10,True,The New York Times,The New York Times
6477,1,True,notInKB,notInKB
6478,7,True,New York metropolitan area,New York City
6479,7,True,The New York Times,The New York Times
6480,10,False,notInKB,notInKB
6481,10,True,notInKB,notInKB
6482,7,True,The New York Times,The New York Times
6483,9,True,The New York Times,The New York Times
6484,7,True,The New York Times,The New York Times
6485,7,True,The New York Times,The New York Times
6486,7,True,New York Times,New York City
6487,7,True,Time (magazine),Time (magazine)
6488,4,True,The New Yorker,New York City
6489,6,True,Mobile phone,IPhone
6490,9,False,notInC,Peter Norton Computing
6491,9,False,notInC,Peter Norton Computing
6492,9,True,Sex,Sex
6493,5,True,Pornography,Pornography
6494,4,True,Adolescence,Adolescence
6495,9,True,Sexual intercourse,Sex
6496,5,True,YouTube,YouTube
6497,10,False,notInKB,notInKB
6498,6,True,Facebook,Facebook
6499,9,True,Safari (web browser),Safari (web browser)
6500,10,True,notInKB,notInKB
6501,9,True,Safari (web browser),Safari (web browser)
6502,5,True,YouTube,YouTube
6503,9,False,notInC,Peter Norton Computing
6504,1,True,notInKB,notInKB
6505,7,True,Las Vegas,Las Vegas
6506,10,True,notInKB,notInKB
6507,8,True,Manhattan,Manhattan
6508,6,True,New York City,New York City
6509,10,True,notInKB,notInKB
6510,8,False,notInC,Maya Moore
6511,8,True,"Fresno, California","Fresno County, California"
6512,8,True,"Bakersfield, California","Bakersfield, California"
6513,3,True,Jerry Brown,Jerry Brown
6514,8,True,"Fresno, California","Fresno County, California"
6515,8,True,Mississippi Legislature,Legislature
6516,8,True,Mississippi Legislature,Legislature
6517,7,True,"Merced County, California","Merced, California"
6518,8,True,"Bakersfield, California","Bakersfield, California"
6519,9,True,"Kings County, California","Kings County, California"
6520,9,True,"Hanford, California","Hanford, California"
6521,1,True,California High-Speed Rail Authority,California High-Speed Rail Authority
6522,8,True,"Fresno, California","Fresno County, California"
6523,8,True,"Bakersfield, California","Bakersfield, California"
6524,10,False,notInKB,notInKB
6525,6,True,San Francisco,San Francisco Bay Area
6526,10,True,notInKB,notInKB
6527,7,True,"Palmdale, California","Palmdale, California"
6528,9,True,Antelope Valley Line,Antelope Valley
6529,5,True,Interstate 5,Interstate 5
6530,9,True,"Kings County, California","Kings County, California"
6531,8,True,"Fresno, California","Fresno County, California"
6532,8,True,"Bakersfield, California","Bakersfield, California"
6533,1,True,California High-Speed Rail Authority,California High-Speed Rail Authority
6534,1,True,Federal Railroad Administration,Federal Railroad Administration
6535,6,True,Central Valley (California),Central Valley (California)
6536,1,True,California High-Speed Rail Authority,California High-Speed Rail Authority
6537,9,True,Republican Party (United States),Republican Party (United States)
6538,8,True,United States Congress,United States Congress
6539,10,False,notInKB,notInKB
6540,9,False,notInC,The Fresno Bee
6541,1,True,Disqus,Disqus
6542,3,True,Citibank,Citigroup
6543,10,True,notInKB,notInKB
6544,5,True,Citibank,Citigroup
6545,5,True,Citibank,Citigroup
6546,10,True,notInKB,notInKB
6547,1,True,Branch (banking),Branch (banking)
6548,5,True,Human resource management,Human resource management
6549,1,True,United Arab Emirates,United Arab Emirates
6550,10,True,notInKB,notInKB
6551,9,True,Dubai,Dubai
6552,1,True,notInKB,notInKB
6553,5,True,Citibank,Citigroup
6554,5,True,Citibank,Citigroup
6555,1,True,notInKB,notInKB
6556,5,True,Citibank,Citigroup
6557,2,True,United Arab Emirates,United Arab Emirates
6558,1,True,notInKB,notInKB
6559,5,True,Citibank,Citigroup
6560,5,True,Citibank,Citigroup
6561,5,True,Citibank,Citigroup
6562,1,True,Financial literacy,Financial literacy
6563,3,True,Microcredit,Microfinance
6564,1,True,notInKB,notInKB
6565,1,True,Junior Achievement,Junior Achievement
6566,1,True,notInKB,notInKB
6567,1,True,notInKB,notInKB
6568,1,True,notInKB,notInKB
6569,10,True,notInKB,notInKB
6570,1,True,notInKB,notInKB
6571,5,False,notInKB,notInKB
6572,4,True,Grand Hyatt Dubai,Hyatt
6573,9,True,Dubai Electricity and Water Authority,Dewa 19
6574,1,True,Airbus A380,Airbus A380
6575,9,True,Germany,Germany
6576,5,True,Americas,Americas
6577,4,True,Emirate of Kuwait,Emirate
6578,6,True,Kuwait,Kuwait
6579,8,True,Persian Gulf,Persian Gulf
6580,5,True,South,Southern United States
6581,10,True,notInKB,notInKB
6582,8,True,Iraq,Iraq
6583,7,True,Iran,Iran
6584,8,True,Portrait photography,Portrait
6585,10,True,notInKB,notInKB
6586,10,True,Cityscape,Cityscape
6587,3,True,California,California
6588,1,False,notInKB,notInKB
6589,9,True,Germany,Germany
6590,10,True,Japan,Japan
6591,8,True,Malaysia,Malaysia
6592,7,True,Poland,Poland
6593,8,True,Romania,Romania
6594,8,True,Netherlands,Netherlands
6595,10,True,notInKB,notInKB
6596,6,True,India,India
6597,9,True,Switzerland,Switzerland
6598,9,True,Canada,Canada
6599,8,True,Sweden,Sweden
6600,7,True,Iran,Iran
6601,8,True,Italy,Italy
6602,7,True,Singapore,Singapore
6603,6,True,Belgium,Belgium
6604,10,True,North Korea,North Korea
6605,6,True,Pyongyang,Pyongyang
6606,10,False,notInC,Audition (1999 film)
6607,1,True,Eihi Shiina,Eihi Shiina
6608,8,True,Greater Tokyo Area,Tokyo
6609,8,True,Greater Tokyo Area,Tokyo
6610,8,True,Greater Tokyo Area,Tokyo
6611,8,True,Greater Tokyo Area,Tokyo
6612,9,True,X-Men,X-Men
6613,1,True,Yoshihiro Nishimura,Yoshihiro Nishimura
6614,1,True,Media Blasters,Media Blasters
6615,9,False,notInC,Yoshihiro Nishimura
6616,9,False,notInC,Yoshihiro Nishimura
6617,1,True,Tak Sakaguchi,Tak Sakaguchi
6618,1,True,Ryuhei Kitamura,Ryuhei Kitamura
6619,10,True,notInKB,notInKB
6620,9,False,notInC,Yoshihiro Nishimura
6621,8,True,Eihi Shiina,Eihi Shiina
6622,4,True,David Cronenberg,David Cronenberg
6623,1,True,Takashi Miike,Takashi Miike
6624,9,False,notInC,Yoshihiro Nishimura
6625,5,True,Allah,God
6626,2,True,Braindead (film),Braindead (film)
6627,9,False,notInC,Yoshihiro Nishimura
6628,10,True,notInKB,notInKB
6629,9,True,Starship Troopers (film),Starship Troopers (film)
6630,9,False,notInC,Yoshihiro Nishimura
6631,9,False,notInC,Yoshihiro Nishimura
6632,1,True,Battlefield Baseball,Battlefield Baseball
6633,9,False,notInC,Yoshihiro Nishimura
6634,9,False,notInC,Yoshihiro Nishimura
6635,9,False,notInC,Yoshihiro Nishimura
6636,7,True,Japanese,Japan
6637,7,True,Japanese language,Japan
6638,10,True,notInKB,notInKB
6639,6,True,English language,England
6640,10,True,notInKB,notInKB
6641,7,True,Japanese language,Japan
6642,6,True,English language,England
6643,7,True,Japanese,Japan
6644,10,True,notInKB,notInKB
6645,1,True,The Machine Girl,The Machine Girl
6646,1,True,Tokyo Gore Police,Tokyo Gore Police
6647,1,True,The Machine Girl,The Machine Girl
6648,10,True,notInKB,notInKB
6649,10,True,notInKB,notInKB
6650,7,True,Fashion,Fashion
6651,10,True,notInKB,notInKB
6652,1,True,notInKB,notInKB
6653,1,True,notInKB,notInKB
6654,10,True,notInKB,notInKB
6655,10,True,notInKB,notInKB
6656,2,True,notInKB,notInKB
6657,8,True,Teddy bear,Bear
6658,7,True,"Buffalo, New York","Buffalo, New York"
6659,2,True,notInKB,notInKB
6660,10,True,notInKB,notInKB
6661,7,True,Rhinoceros,Rhinoceros
6662,8,True,Angel,Angel
6663,8,True,Fantasy,Fantasy
6664,6,True,Celtic languages,Celtic F.C.
6665,10,True,notInKB,notInKB
6666,10,True,notInKB,notInKB
6667,3,True,American frontier,American frontier
6668,1,True,Steam locomotive,Steam locomotive
6669,8,True,Wombat,Wombat
6670,10,True,notInKB,notInKB
6671,10,True,notInKB,notInKB
6672,1,True,notInKB,notInKB
6673,2,True,notInKB,notInKB
6674,1,True,notInKB,notInKB
6675,4,True,Australian Aboriginal languages,Indigenous Australians
6676,7,True,Nazi Germany,Germany
6677,7,True,notInKB,notInKB
6678,3,True,World War II,World War II
6679,7,True,Europe,Europe
6680,1,True,Michael Kitchen,Michael Kitchen
6681,9,True,Sussex,Sussex
6682,8,True,Lawrence Summers,"Summers County, West Virginia"
6683,9,True,Hastings (UK Parliament constituency),Hastings
6684,7,True,Nazi Germany,Germany
6685,1,True,The White Feather,The White Feather
6686,1,True,notInKB,notInKB
6687,2,False,notInKB,notInKB
6688,9,True,Wales,Wales national rugby union team
6689,10,True,notInKB,notInKB
6690,4,True,The Original All Blacks,New Zealand national rugby union team
6691,7,True,European theatre of World War II,Europe
6692,9,True,Wales,Wales national rugby union team
6693,3,True,notInKB,notInKB
6694,9,True,Cinderella (Disney character),Cinderella
6695,9,True,Cinderella (Disney character),Cinderella
6696,5,True,Kingdom of the Netherlands,Monarchy
6697,9,True,Cinderella (Disney character),Cinderella
6698,1,True,Geraldine McEwan,Geraldine McEwan
6699,10,True,Agatha Christie,Agatha Christie
6700,1,True,Miss Marple,Miss Marple
6701,10,True,Miss Marple,Miss Marple
6702,5,True,Miss Marple,Miss Marple
6703,5,True,Miss Marple,Miss Marple
6704,9,False,notInC,"James Taylor (cricketer, born 1990)"
6705,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
6706,10,True,notInKB,notInKB
